time,binance,okx,spread_bps,elapsed_s,signal
00:41:59,76328.76,76326.8,0.3,0.18,
00:42:06,76326.03,76326.7,-0.1,0.16,
00:42:06,76326.03,76326.7,-0.1,0.18,
00:42:14,76325.15,76320.8,0.6,0.15,
00:42:14,76325.14,76326.7,-0.2,0.28,
00:42:29,76340.0,76345.4,-0.7,0.18,
00:42:29,76340.0,76345.4,-0.7,0.18,
00:42:36,76340.0,76345.1,-0.7,0.18,
00:42:36,76340.0,76345.3,-0.7,0.2,
00:42:44,76340.0,76345.7,-0.7,0.16,
00:42:44,76340.0,76345.7,-0.7,0.22,
00:43:00,76340.0,76336.1,0.5,0.31,
00:43:00,76339.99,76336.1,0.5,0.42,
00:43:39,76343.65,76342.2,0.2,0.26,
00:43:39,76343.65,76342.2,0.2,0.16,
00:43:39,76343.65,76342.2,0.2,0.81,
00:43:40,76343.65,76342.2,0.2,0.73,
00:43:54,76341.83,76342.0,-0.0,0.29,
00:43:55,76341.83,76342.1,-0.0,0.26,
00:44:06,76345.82,76355.4,-1.3,0.28,
00:44:06,76352.01,76345.7,0.8,0.69,
00:44:09,76354.2,76362.4,-1.1,0.27,
00:44:10,76354.2,76362.4,-1.1,0.36,
00:44:24,76357.86,76355.5,0.3,0.27,
00:44:25,76357.86,76355.5,0.3,0.33,
00:44:36,76353.85,76354.2,-0.0,0.15,
00:44:36,76353.85,76354.2,-0.0,0.14,
00:44:40,76353.85,76354.3,-0.1,0.73,
00:44:40,76353.85,76354.2,-0.0,0.32,
00:44:54,76335.0,76337.2,-0.3,0.34,
00:44:55,76335.0,76337.2,-0.3,0.3,
00:45:06,76342.61,76345.9,-0.4,0.38,
00:45:06,76342.61,76345.9,-0.4,0.46,
00:45:10,76340.77,76340.2,0.1,0.74,
00:45:10,76340.77,76340.2,0.1,0.28,
00:45:24,76340.76,76336.0,0.6,0.33,
00:45:25,76340.76,76336.0,0.6,0.21,
00:45:36,76340.76,76340.1,0.1,0.25,
00:45:36,76340.76,76340.1,0.1,0.27,
00:45:39,76340.77,76340.2,0.1,0.15,
00:45:40,76340.76,76340.1,0.1,0.22,
00:45:55,76343.97,76342.8,0.2,0.39,
00:45:55,76343.97,76337.6,0.8,0.73,
00:46:06,76341.64,76336.0,0.7,0.26,
00:46:09,76341.64,76341.2,0.1,0.25,
00:46:10,76341.64,76341.3,0.0,0.22,
00:46:24,76337.84,76336.1,0.2,0.15,
00:46:25,76337.85,76336.1,0.2,0.24,
00:46:36,76343.01,76345.5,-0.3,0.24,
00:46:36,76343.01,76345.5,-0.3,0.23,
00:46:39,76345.0,76354.1,-1.2,0.21,
00:46:40,76345.0,76354.1,-1.2,0.53,
00:46:54,76350.0,76347.0,0.4,0.28,
00:46:55,76350.0,76347.0,0.4,0.28,
00:47:06,76350.0,76350.2,-0.0,0.17,
00:47:06,76350.0,76350.2,-0.0,0.21,
00:47:09,76350.0,76350.3,-0.0,0.21,
00:47:10,76349.99,76350.2,-0.0,0.2,
00:47:24,76350.0,76346.3,0.5,0.16,
00:47:25,76350.0,76346.2,0.5,0.2,
00:47:36,76349.99,76346.2,0.5,0.2,
00:47:36,76349.99,76346.3,0.5,0.85,
00:47:40,76335.06,76337.4,-0.3,0.18,
00:47:40,76335.06,76337.4,-0.3,0.69,
00:47:54,76333.19,76336.0,-0.4,0.32,
00:47:55,76333.19,76336.0,-0.4,0.2,
00:48:06,76333.2,76336.0,-0.4,0.17,
00:48:06,76333.2,76336.1,-0.4,0.28,
00:48:09,76333.19,76336.0,-0.4,0.26,
00:48:10,76333.2,76336.0,-0.4,0.19,
00:48:24,76350.0,76348.7,0.2,0.17,
00:48:25,76350.0,76348.7,0.2,0.34,
00:48:36,76349.03,76348.7,0.0,0.18,
00:48:36,76349.03,76344.8,0.6,0.15,
00:48:39,76349.02,76348.8,0.0,0.28,
00:48:41,76349.02,76348.7,0.0,0.84,
00:48:54,76362.99,76361.4,0.2,0.24,
00:48:55,76362.99,76361.4,0.2,0.27,
00:49:06,76357.87,76353.7,0.5,0.66,
00:49:06,76357.87,76353.8,0.5,0.66,
00:49:09,76357.86,76358.4,-0.1,0.2,
00:49:10,76357.86,76358.4,-0.1,0.16,
00:49:25,76368.08,76368.5,-0.1,0.47,
00:49:25,76368.08,76368.5,-0.1,0.36,
00:49:36,76368.07,76368.4,-0.0,0.17,
00:49:36,76368.07,76368.4,-0.0,0.22,
00:49:39,76368.07,76368.4,-0.0,0.16,
00:49:40,76368.08,76368.5,-0.1,0.14,
00:49:54,76368.08,76368.0,0.0,0.2,
00:49:55,76368.08,76368.1,-0.0,0.22,
00:50:06,76360.02,76363.4,-0.4,0.16,
00:50:06,76360.02,76363.4,-0.4,0.16,
00:50:10,76360.01,76363.4,-0.4,0.34,
00:50:10,76360.01,76363.4,-0.4,0.2,
00:50:24,76376.85,76371.9,0.6,0.21,
00:50:25,76376.85,76372.0,0.6,0.21,
00:50:36,76368.09,76369.3,-0.2,0.19,
00:50:36,76368.09,76369.3,-0.2,0.2,
00:50:39,76368.08,76369.3,-0.2,0.2,
00:50:40,76368.08,76369.3,-0.2,0.35,
00:50:54,76360.08,76361.9,-0.2,0.26,
00:50:56,76360.08,76361.8,-0.2,0.95,
00:51:06,76352.01,76349.7,0.3,0.34,
00:51:06,76352.01,76349.7,0.3,0.46,
00:51:09,76352.0,76349.7,0.3,0.34,
00:51:10,76350.01,76349.7,0.0,0.22,
00:51:24,76350.0,76344.2,0.8,0.33,
00:51:25,76350.01,76344.2,0.8,0.25,
00:51:36,76341.39,76336.1,0.7,0.21,
00:51:36,76341.39,76336.0,0.7,0.3,
00:51:40,76335.01,76336.0,-0.1,0.46,
00:51:40,76335.01,76336.0,-0.1,0.27,
00:51:54,76325.64,76336.0,-1.4,0.24,
00:51:55,76325.65,76336.0,-1.4,0.33,
00:52:06,76330.19,76336.1,-0.8,0.2,
00:52:06,76330.19,76336.1,-0.8,0.27,
00:52:09,76324.82,76323.9,0.1,0.35,
00:52:10,76324.31,76319.3,0.7,0.34,
00:52:24,76318.0,76313.4,0.6,0.29,
00:52:26,76318.0,76313.3,0.6,0.85,
00:52:36,76314.79,76308.6,0.8,0.41,
00:52:36,76314.79,76308.6,0.8,0.33,
00:52:40,76314.78,76308.6,0.8,0.28,
00:52:40,76314.78,76308.6,0.8,0.82,
00:52:54,76314.78,76315.2,-0.1,0.2,
00:52:55,76314.78,76315.2,-0.1,0.18,
00:53:06,76304.0,76307.8,-0.5,0.15,
00:53:06,76304.0,76307.8,-0.5,0.15,
00:53:09,76300.0,76304.4,-0.6,0.22,
00:53:10,76300.01,76300.2,-0.0,0.26,
00:53:24,76285.01,76287.0,-0.3,0.16,
00:53:25,76285.01,76287.1,-0.3,0.25,
00:53:36,76285.31,76284.1,0.2,0.21,
00:53:36,76285.31,76284.1,0.2,0.25,
00:53:39,76285.3,76286.2,-0.1,0.33,
00:53:40,76285.3,76287.4,-0.3,0.38,
00:53:54,76306.13,76304.3,0.2,0.21,
00:53:55,76306.13,76304.3,0.2,0.21,
00:54:06,76300.05,76295.5,0.6,0.19,
00:54:06,76300.05,76295.5,0.6,0.2,
00:54:09,76300.06,76295.5,0.6,0.24,
00:54:10,76300.06,76304.0,-0.5,0.23,
00:54:24,76308.41,76304.3,0.5,0.3,
00:54:25,76308.41,76304.3,0.5,0.31,
00:54:36,76308.4,76310.4,-0.3,0.18,
00:54:36,76308.4,76310.4,-0.3,0.23,
00:54:39,76311.1,76315.1,-0.5,0.23,
00:54:40,76311.1,76315.1,-0.5,0.42,
00:54:54,76313.99,76319.1,-0.7,0.15,
00:54:55,76313.99,76319.1,-0.7,0.3,
00:55:06,76298.67,76297.1,0.2,0.19,
00:55:06,76298.67,76291.4,1.0,0.22,
00:55:09,76283.0,76283.7,-0.1,0.15,
00:55:10,76283.0,76283.7,-0.1,0.2,
00:55:24,76283.01,76283.8,-0.1,0.25,
00:55:25,76283.01,76283.7,-0.1,0.2,
00:55:36,76274.74,76275.4,-0.1,0.19,
00:55:36,76274.74,76275.4,-0.1,0.32,
00:55:39,76274.74,76278.0,-0.4,0.16,
00:55:40,76274.75,76279.9,-0.7,0.21,
00:55:54,76274.75,76272.6,0.3,0.17,
00:55:55,76274.75,76272.7,0.3,0.19,
00:56:06,76265.3,76259.8,0.7,0.16,
00:56:06,76265.3,76259.9,0.7,0.27,
00:56:09,76265.3,76265.2,0.0,0.27,
00:56:10,76265.3,76265.2,0.0,0.2,
00:56:24,76270.0,76271.4,-0.2,0.23,
00:56:25,76270.0,76271.4,-0.2,0.29,
00:56:36,76277.2,76274.3,0.4,0.42,
00:56:36,76277.2,76274.3,0.4,0.39,
00:56:40,76276.57,76273.9,0.4,0.3,
00:56:40,76276.57,76273.9,0.4,0.2,
00:56:54,76276.56,76274.3,0.3,0.2,
00:56:55,76276.56,76274.2,0.3,0.23,
00:57:06,76245.27,76241.9,0.4,0.16,
00:57:06,76245.27,76241.9,0.4,0.23,
00:57:09,76228.27,76230.0,-0.2,0.18,
00:57:10,76228.27,76230.0,-0.2,0.19,
00:57:24,76233.43,76233.4,0.0,0.24,
00:57:25,76234.46,76233.4,0.1,0.25,
00:57:36,76245.01,76241.5,0.5,0.2,
00:57:36,76245.01,76241.5,0.5,0.2,
00:57:39,76245.01,76241.5,0.5,0.21,
00:57:41,76245.0,76241.5,0.5,0.94,
00:57:54,76258.0,76260.3,-0.3,0.18,
00:57:55,76258.0,76260.2,-0.3,0.16,
00:58:06,76257.99,76258.2,-0.0,0.2,
00:58:06,76257.99,76258.2,-0.0,0.23,
00:58:09,76258.0,76258.2,-0.0,0.2,
00:58:10,76258.0,76258.2,-0.0,0.2,
00:58:24,76250.01,76242.5,1.0,0.21,
00:58:25,76250.0,76242.5,1.0,0.18,
00:58:36,76250.0,76247.7,0.3,0.18,
00:58:36,76250.0,76247.8,0.3,0.21,
00:58:39,76250.01,76247.7,0.3,0.21,
00:58:40,76250.01,76247.8,0.3,0.19,
00:58:54,76246.0,76247.6,-0.2,0.19,
00:58:55,76246.0,76247.6,-0.2,0.16,
00:59:06,76255.0,76257.4,-0.3,0.16,
00:59:06,76255.0,76257.4,-0.3,0.23,
00:59:09,76255.0,76257.4,-0.3,0.17,
00:59:10,76255.0,76257.5,-0.3,0.35,
00:59:24,76261.02,76260.8,0.0,0.15,
00:59:25,76261.03,76260.9,0.0,0.2,
00:59:36,76261.03,76266.3,-0.7,0.16,
00:59:36,76261.03,76266.3,-0.7,0.18,
00:59:39,76261.03,76266.3,-0.7,0.29,
00:59:40,76261.02,76266.3,-0.7,0.22,
00:59:54,76265.28,76268.4,-0.4,0.18,
00:59:55,76265.28,76268.4,-0.4,0.19,
01:00:06,76245.7,76237.5,1.1,0.2,
01:00:06,76245.7,76237.4,1.1,0.36,
01:00:09,76239.77,76230.4,1.2,0.29,
01:00:10,76239.77,76230.4,1.2,0.29,
01:00:24,76269.99,76261.0,1.2,0.2,
01:00:25,76269.99,76261.0,1.2,0.3,
01:00:36,76276.82,76280.8,-0.5,0.37,
01:00:36,76276.82,76280.8,-0.5,0.75,
01:00:39,76290.0,76289.9,0.0,0.29,
01:00:40,76290.0,76283.2,0.9,0.2,
01:00:54,76283.45,76282.0,0.2,0.23,
01:00:55,76283.45,76282.1,0.2,0.23,
01:01:06,76286.56,76289.9,-0.4,0.16,
01:01:06,76286.56,76290.0,-0.5,0.19,
01:01:09,76291.8,76296.4,-0.6,0.24,
01:01:10,76291.8,76296.4,-0.6,0.14,
01:01:24,76297.28,76289.5,1.0,0.19,
01:01:25,76297.28,76289.5,1.0,0.3,
01:01:36,76281.9,76275.4,0.9,0.17,
01:01:36,76281.9,76281.0,0.1,0.2,
01:01:39,76281.9,76283.5,-0.2,0.2,
01:01:40,76281.9,76283.5,-0.2,0.16,
01:01:54,76293.74,76296.5,-0.4,0.22,
01:01:55,76293.75,76296.5,-0.4,0.31,
01:02:06,76298.0,76302.6,-0.6,0.15,
01:02:06,76298.0,76302.6,-0.6,0.2,
01:02:09,76297.99,76302.7,-0.6,0.15,
01:02:10,76297.99,76290.0,1.0,0.2,
01:02:24,76285.19,76286.4,-0.2,0.34,
01:02:25,76285.19,76286.4,-0.2,0.24,
01:02:36,76276.77,76276.0,0.1,0.24,
01:02:36,76276.77,76270.0,0.9,0.47,
01:02:39,76275.48,76269.4,0.8,0.2,
01:02:40,76275.08,76269.4,0.7,0.19,
01:02:54,76271.9,76270.5,0.2,0.15,
01:02:55,76271.9,76270.5,0.2,0.15,
01:03:06,76250.3,76251.4,-0.1,0.17,
01:03:06,76250.3,76251.4,-0.1,0.4,
01:03:42,76250.69,76250.0,0.1,0.15,
01:03:54,76243.06,76234.4,1.1,0.2,
01:03:54,76243.06,76234.4,1.1,0.27,
01:04:06,76243.06,76237.0,0.8,0.2,
01:04:06,76243.06,76237.0,0.8,0.28,
01:04:09,76243.06,76236.9,0.8,0.15,
01:04:09,76243.06,76236.9,0.8,0.17,
01:04:24,76246.91,76250.5,-0.5,0.16,
01:04:24,76246.91,76250.5,-0.5,0.27,
01:04:36,76246.0,76240.8,0.7,0.28,
01:04:36,76246.0,76240.8,0.7,0.28,
01:04:39,76239.77,76240.7,-0.1,0.16,
01:04:39,76239.76,76237.4,0.3,0.3,
01:04:54,76234.49,76240.0,-0.7,0.16,
01:04:54,76234.49,76240.0,-0.7,0.2,
01:05:06,76261.85,76250.0,1.6,0.15,
01:05:06,76261.85,76250.0,1.6,0.21,
01:05:09,76261.85,76258.2,0.5,0.15,
01:05:09,76261.84,76258.2,0.5,0.23,
01:05:24,76261.85,76258.1,0.5,0.14,
01:05:24,76261.85,76258.1,0.5,0.2,
01:05:36,76261.84,76258.1,0.5,0.19,
01:05:36,76261.84,76258.1,0.5,0.22,
01:05:39,76255.06,76250.4,0.6,0.18,
01:05:39,76255.06,76250.4,0.6,0.17,
01:05:54,76248.51,76246.0,0.3,0.15,
01:05:54,76248.51,76241.6,0.9,0.19,
01:06:06,76248.52,76246.1,0.3,0.19,
01:06:06,76248.52,76246.1,0.3,0.22,
01:06:09,76248.51,76246.0,0.3,0.14,
01:06:09,76248.51,76246.0,0.3,0.18,
01:06:24,76224.06,76218.7,0.7,0.19,
01:06:24,76224.06,76218.8,0.7,0.28,
01:06:36,76240.93,76237.7,0.4,0.14,
01:06:36,76240.93,76242.3,-0.2,0.69,
01:06:39,76240.92,76243.4,-0.3,0.18,
01:06:39,76240.92,76243.4,-0.3,0.23,
01:06:54,76246.18,76242.5,0.5,0.2,
01:06:54,76246.18,76242.5,0.5,0.19,
01:07:06,76255.09,76252.6,0.3,0.17,
01:07:06,76255.09,76252.6,0.3,0.21,
01:07:09,76255.09,76252.5,0.3,0.18,
01:07:09,76255.09,76252.5,0.3,0.18,
01:07:24,76285.0,76281.1,0.5,0.18,
01:07:24,76285.0,76281.3,0.5,0.18,
01:07:36,76284.97,76270.1,1.9,0.2,
01:07:36,76284.97,76277.1,1.0,0.69,
01:07:39,76284.97,76281.0,0.5,0.22,
01:07:39,76284.97,76281.0,0.5,0.27,
01:07:54,76284.95,76274.9,1.3,0.15,
01:07:54,76284.95,76266.9,2.4,0.16,
01:08:06,76284.78,76274.5,1.3,0.32,
01:08:06,76284.78,76274.5,1.3,0.36,
01:08:09,76284.77,76274.5,1.3,0.22,
01:08:09,76284.77,76274.5,1.3,0.24,
01:08:24,76297.24,76295.8,0.2,0.24,
01:08:24,76297.24,76295.8,0.2,0.27,
01:08:36,76311.99,76310.9,0.1,0.21,
01:08:36,76311.99,76310.9,0.1,0.28,
01:08:39,76313.66,76310.9,0.4,0.19,
01:08:39,76313.78,76310.9,0.4,0.2,
01:08:54,76323.28,76314.1,1.2,0.17,
01:08:54,76323.28,76314.1,1.2,0.2,
01:09:06,76319.63,76314.4,0.7,0.41,
01:09:06,76319.63,76314.4,0.7,0.45,
01:09:10,76319.63,76314.3,0.7,0.36,
01:09:10,76319.63,76314.3,0.7,0.31,
01:09:24,76324.25,76319.0,0.7,0.22,
01:09:24,76324.25,76319.0,0.7,0.28,
01:09:36,76324.25,76330.6,-0.8,0.21,
01:09:36,76324.25,76330.6,-0.8,0.26,
01:09:39,76328.7,76322.4,0.8,0.16,
01:09:39,76328.71,76322.4,0.8,0.24,
01:09:54,76328.7,76322.3,0.8,0.2,
01:09:54,76328.7,76322.3,0.8,0.23,
01:10:06,76324.78,76308.8,2.1,0.25,
01:10:06,76324.78,76308.8,2.1,0.39,
01:10:09,76324.78,76316.7,1.1,0.25,
01:10:09,76324.78,76316.7,1.1,0.28,
01:10:24,76320.51,76308.9,1.5,0.26,
01:10:24,76320.51,76308.9,1.5,0.27,
01:10:36,76301.96,76290.8,1.5,0.26,
01:10:39,76301.97,76298.5,0.5,0.18,
01:10:39,76301.97,76298.5,0.5,0.23,
01:10:54,76308.1,76305.5,0.3,0.19,
01:10:54,76308.1,76305.5,0.3,0.21,
01:11:06,76307.44,76294.8,1.7,0.14,
01:11:09,76290.5,76281.8,1.1,0.18,
01:11:09,76290.5,76281.8,1.1,0.16,
01:11:24,76280.76,76270.1,1.4,0.2,
01:11:24,76280.76,76270.1,1.4,0.27,
01:11:36,76263.42,76253.3,1.3,0.15,
01:11:36,76263.42,76253.3,1.3,0.26,
01:11:39,76263.41,76253.4,1.3,0.14,
01:11:39,76263.41,76253.4,1.3,0.15,
01:11:54,76252.96,76236.9,2.1,0.15,
01:11:54,76252.96,76237.0,2.1,0.23,
01:12:06,76252.97,76250.7,0.3,0.18,
01:12:06,76252.97,76250.7,0.3,0.2,
01:12:10,76252.95,76238.8,1.9,0.27,
01:12:10,76252.96,76238.8,1.9,0.79,
01:12:24,76252.0,76234.5,2.3,0.15,
01:12:24,76252.0,76234.5,2.3,0.25,
01:12:36,76238.41,76231.8,0.9,0.24,
01:12:36,76218.27,76231.8,-1.8,0.81,
01:12:39,76218.27,76216.3,0.3,0.15,
01:12:39,76218.27,76216.3,0.3,0.2,
01:12:54,76215.0,76200.2,1.9,0.15,
01:12:54,76215.0,76200.2,1.9,0.22,
01:13:06,76223.22,76208.0,2.0,0.19,
01:13:06,76223.22,76216.3,0.9,0.25,
01:13:09,76225.9,76224.9,0.1,0.2,
01:13:09,76225.9,76224.9,0.1,0.26,
01:13:24,76239.75,76238.3,0.2,0.18,
01:13:24,76239.75,76238.3,0.2,0.18,
01:13:36,76229.38,76223.1,0.8,0.19,
01:13:36,76229.38,76223.1,0.8,0.18,
01:13:39,76229.38,76223.1,0.8,0.15,
01:13:39,76229.38,76223.1,0.8,0.24,
01:13:55,76239.74,76230.3,1.2,0.43,
01:13:55,76239.74,76230.3,1.2,0.48,
01:14:06,76237.93,76227.7,1.3,0.45,
01:14:06,76237.93,76227.7,1.3,0.47,
01:14:09,76237.94,76227.8,1.3,0.21,
01:14:09,76237.94,76227.8,1.3,0.22,
01:14:24,76230.0,76210.8,2.5,0.36,
01:14:25,76230.0,76210.8,2.5,0.76,
01:14:36,76230.0,76210.7,2.5,0.19,
01:14:36,76230.0,76210.7,2.5,0.16,
01:14:39,76230.01,76219.2,1.4,0.2,
01:14:40,76230.01,76219.2,1.4,0.7,
01:14:54,76224.26,76219.1,0.7,0.19,
01:14:54,76224.26,76219.1,0.7,0.26,
01:15:06,76219.14,76201.2,2.4,0.16,
01:15:06,76219.14,76201.2,2.4,0.15,
01:15:09,76206.59,76201.1,0.7,0.16,
01:15:10,76204.77,76192.0,1.7,0.68,
01:15:24,76195.29,76189.7,0.7,0.26,
01:15:24,76195.29,76189.7,0.7,0.26,
01:15:36,76195.3,76182.7,1.7,0.3,
01:15:36,76195.3,76182.7,1.7,0.33,
01:15:39,76195.29,76182.7,1.7,0.2,
01:15:39,76195.29,76182.7,1.7,0.28,
01:15:54,76195.29,76182.7,1.7,0.16,
01:15:54,76195.29,76182.7,1.7,0.24,
01:16:06,76183.86,76163.6,2.7,0.17,
01:16:06,76183.86,76163.6,2.7,0.2,
01:16:10,76183.85,76174.0,1.3,0.32,
01:16:10,76183.85,76174.0,1.3,0.54,
01:16:24,76183.86,76174.0,1.3,0.16,
01:16:24,76183.86,76178.4,0.7,0.16,
01:16:36,76195.3,76192.1,0.4,0.15,
01:16:36,76195.3,76192.1,0.4,0.35,
01:16:40,76195.29,76192.0,0.4,0.32,
01:16:40,76195.29,76192.1,0.4,0.75,
01:16:54,76191.77,76185.1,0.9,0.18,
01:16:54,76191.77,76185.2,0.9,0.21,
01:17:06,76191.77,76185.1,0.9,0.2,
01:17:06,76191.77,76185.1,0.9,0.24,
01:17:09,76191.76,76185.2,0.9,0.31,
01:17:09,76191.76,76185.2,0.9,0.31,
01:17:24,76151.09,76139.3,1.5,0.15,
01:17:24,76151.09,76144.0,0.9,0.18,
01:17:36,76126.09,76114.1,1.6,0.2,
01:17:36,76126.09,76114.1,1.6,0.28,
01:17:39,76126.1,76114.0,1.6,0.17,
01:17:40,76126.1,76114.0,1.6,0.26,
01:17:54,76117.0,76099.8,2.3,0.19,
01:17:54,76117.0,76099.8,2.3,0.21,
01:18:06,76123.48,76118.8,0.6,0.31,
01:18:06,76123.48,76118.7,0.6,0.4,
01:18:09,76120.53,76104.5,2.1,0.18,
01:18:09,76120.53,76104.4,2.1,0.18,
01:18:24,76117.43,76108.8,1.1,0.22,
01:18:24,76117.43,76108.8,1.1,0.22,
01:18:36,76117.44,76111.2,0.8,0.15,
01:18:36,76117.44,76111.2,0.8,0.23,
01:18:39,76117.44,76114.6,0.4,0.21,
01:18:39,76117.44,76114.6,0.4,0.22,
01:18:54,76135.81,76130.8,0.7,0.26,
01:18:55,76135.81,76130.8,0.7,0.68,
01:19:06,76141.01,76142.4,-0.2,0.14,
01:19:06,76141.01,76141.6,-0.1,0.26,
01:19:09,76156.44,76142.3,1.9,0.17,
01:19:09,76156.44,76142.3,1.9,0.18,
01:19:24,76128.19,76120.4,1.0,0.22,
01:19:24,76128.19,76120.3,1.0,0.18,
01:19:36,76145.65,76138.3,1.0,0.21,
01:19:36,76145.65,76138.3,1.0,0.33,
01:19:40,76145.65,76145.7,-0.0,0.45,
01:19:40,76145.65,76145.7,-0.0,0.43,
01:19:55,76161.26,76150.8,1.4,0.33,
01:19:55,76161.26,76150.8,1.4,0.82,
01:20:06,76159.36,76150.7,1.1,0.26,
01:20:06,76159.36,76150.7,1.1,0.34,
01:20:10,76155.0,76148.2,0.9,0.5,
01:20:10,76155.0,76148.2,0.9,0.5,
01:20:24,76150.36,76141.9,1.1,0.21,
01:20:25,76150.37,76141.9,1.1,0.3,
01:20:36,76150.37,76147.1,0.4,0.15,
01:20:36,76150.37,76141.9,1.1,0.19,
01:20:39,76149.22,76147.2,0.3,0.14,
01:20:39,76149.22,76147.2,0.3,0.17,
01:20:54,76170.6,76170.9,-0.0,0.18,
01:20:54,76170.6,76170.9,-0.0,0.22,
01:21:06,76167.7,76151.2,2.2,0.18,
01:21:06,76167.7,76151.2,2.2,0.17,
01:21:09,76167.69,76159.3,1.1,0.18,
01:21:09,76167.69,76159.3,1.1,0.15,
01:21:24,76149.21,76151.0,-0.2,0.15,
01:21:24,76149.21,76151.0,-0.2,0.21,
01:21:36,76140.01,76128.7,1.5,0.29,
01:21:36,76140.01,76128.7,1.5,0.47,
01:21:39,76146.75,76141.3,0.7,0.24,
01:21:40,76146.75,76141.3,0.7,0.38,
01:21:54,76138.93,76128.9,1.3,0.2,
01:21:54,76138.93,76128.9,1.3,0.25,
01:22:06,76123.81,76121.2,0.3,0.16,
01:22:06,76123.81,76121.2,0.3,0.16,
01:22:09,76123.81,76121.3,0.3,0.25,
01:22:10,76123.8,76121.3,0.3,0.74,
01:22:24,76120.0,76110.2,1.3,0.16,
01:22:24,76120.0,76110.2,1.3,0.27,
01:22:36,76120.0,76113.2,0.9,0.19,
01:22:36,76120.0,76113.2,0.9,0.2,
01:22:40,76120.0,76113.2,0.9,0.28,
01:22:40,76120.0,76113.2,0.9,0.27,
01:22:54,76152.0,76147.8,0.6,0.16,
01:22:54,76152.0,76147.8,0.6,0.2,
01:23:06,76151.99,76144.1,1.0,0.19,
01:23:06,76151.99,76144.1,1.0,0.25,
01:23:09,76152.0,76144.2,1.0,0.24,
01:23:09,76152.0,76144.2,1.0,0.24,
01:23:24,76124.14,76121.1,0.4,0.17,
01:23:24,76124.14,76121.1,0.4,0.19,
01:23:36,76147.6,76138.1,1.2,0.18,
01:23:36,76147.6,76129.9,2.3,0.37,
01:23:39,76147.59,76146.8,0.1,0.14,
01:23:39,76147.59,76146.8,0.1,0.15,
01:23:54,76153.22,76146.8,0.8,0.22,
01:23:54,76153.22,76146.8,0.8,0.25,
01:24:06,76153.21,76146.7,0.9,0.18,
01:24:06,76153.21,76146.7,0.9,0.18,
01:24:10,76150.3,76145.6,0.6,0.61,
01:24:10,76146.67,76145.5,0.2,1.04,
01:24:24,76158.93,76152.9,0.8,0.18,
01:24:24,76158.93,76152.9,0.8,0.31,
01:24:36,76153.22,76150.2,0.4,0.18,
01:24:36,76153.22,76150.2,0.4,0.28,
01:24:39,76153.23,76134.4,2.5,0.15,
01:24:39,76153.23,76141.3,1.6,0.21,
01:24:54,76143.18,76134.5,1.1,0.15,
01:24:54,76143.18,76134.5,1.1,0.15,
01:25:06,76143.18,76134.6,1.1,0.17,
01:25:06,76143.18,76134.6,1.1,0.24,
01:25:09,76143.18,76134.6,1.1,0.15,
01:25:09,76143.18,76134.6,1.1,0.25,
01:25:24,76143.18,76139.2,0.5,0.33,
01:25:25,76143.18,76139.3,0.5,0.26,
01:25:36,76149.39,76146.2,0.4,0.15,
01:25:36,76149.39,76146.2,0.4,0.18,
01:25:39,76149.4,76146.1,0.4,0.15,
01:25:39,76149.4,76146.2,0.4,0.18,
01:25:54,76143.19,76138.8,0.6,0.2,
01:25:54,76143.19,76138.8,0.6,0.3,
01:26:06,76143.18,76139.3,0.5,0.17,
01:26:06,76143.18,76139.3,0.5,0.68,
01:26:09,76143.18,76139.3,0.5,0.19,
01:26:09,76143.18,76139.3,0.5,0.18,
01:26:24,76128.15,76136.5,-1.1,0.23,
01:26:24,76128.15,76136.5,-1.1,0.33,
01:26:36,76128.14,76120.5,1.0,0.2,
01:26:36,76128.14,76120.5,1.0,0.23,
01:26:39,76125.43,76117.8,1.0,0.19,
01:26:39,76125.43,76117.8,1.0,0.22,
01:26:54,76123.65,76117.8,0.8,0.22,
01:26:54,76123.65,76117.7,0.8,0.21,
01:27:06,76133.2,76127.9,0.7,0.22,
01:27:06,76133.2,76128.0,0.7,0.25,
01:27:09,76125.57,76120.8,0.6,0.19,
01:27:09,76125.57,76120.8,0.6,0.2,
01:27:24,76131.53,76132.0,-0.1,0.14,
01:27:24,76131.53,76132.0,-0.1,0.2,
01:27:36,76131.54,76129.9,0.2,0.15,
01:27:36,76131.54,76129.9,0.2,0.21,
01:27:39,76131.53,76124.7,0.9,0.15,
01:27:39,76131.53,76124.7,0.9,0.24,
01:27:54,76131.54,76133.8,-0.3,0.15,
01:27:54,76131.54,76133.8,-0.3,0.22,
01:28:06,76131.53,76119.9,1.5,0.16,
01:28:06,76131.53,76119.9,1.5,0.16,
01:28:09,76131.53,76119.8,1.5,0.15,
01:28:09,76131.53,76119.8,1.5,0.17,
01:28:24,76131.54,76120.0,1.5,0.23,
01:28:24,76131.54,76120.0,1.5,0.26,
01:28:36,76131.54,76120.0,1.5,0.26,
01:28:36,76131.54,76119.9,1.5,0.45,
01:28:39,76131.54,76119.9,1.5,0.21,
01:28:39,76131.54,76119.9,1.5,0.25,
01:28:54,76131.54,76119.9,1.5,0.15,
01:28:55,76131.54,76119.9,1.5,0.74,
01:29:06,76136.0,76132.0,0.5,0.2,
01:29:06,76136.0,76132.0,0.5,0.7,
01:29:09,76135.99,76132.1,0.5,0.22,
