time,symbol,binance,okx,spread_bps,elapsed
00:58:53,BTC,76246.010000,76247.700000,-0.2,7473
00:58:53,ETH,2257.120000,2257.080000,0.2,7473
00:59:08,BTC,76255.000000,76257.400000,-0.3,7488
00:59:08,ETH,2257.550000,2257.230000,1.4,7488
00:59:23,BTC,76261.030000,76260.800000,0.0,7503
00:59:23,ETH,2257.620000,2257.460000,0.7,7503
00:59:38,BTC,76261.030000,76266.300000,-0.7,7518
00:59:38,ETH,2257.740000,2257.540000,0.9,7518
00:59:53,BTC,76265.280000,76268.400000,-0.4,7533
00:59:53,ETH,2257.590000,2257.530000,0.3,7533
01:00:08,BTC,76239.770000,76237.500000,0.3,7548
01:00:08,ETH,2256.540000,2256.470000,0.3,7548
01:00:23,BTC,76269.990000,76261.000000,1.2,7563
01:00:23,ETH,2257.800000,2257.620000,0.8,7563
01:00:38,BTC,76276.820000,76280.800000,-0.5,7578
01:00:38,ETH,2258.500000,2258.230000,1.2,7578
01:00:53,BTC,76283.450000,76282.100000,0.2,7593
01:00:53,ETH,2258.140000,2257.910000,1.0,7593
01:01:08,BTC,76290.000000,76296.400000,-0.8,7608
01:01:08,ETH,2259.040000,2259.120000,-0.4,7608
01:01:23,BTC,76297.310000,76290.000000,1.0,7623
01:01:23,ETH,2259.260000,2259.190000,0.3,7623
01:01:38,BTC,76281.890000,76283.500000,-0.2,7638
01:01:38,ETH,2258.800000,2258.680000,0.5,7638
01:01:53,BTC,76292.610000,76289.400000,0.4,7653
01:01:53,ETH,2259.170000,2259.190000,-0.1,7653
01:02:08,BTC,76297.990000,76302.700000,-0.6,7668
01:02:08,ETH,2259.270000,2259.340000,-0.3,7668
01:02:23,BTC,76285.180000,76286.300000,-0.1,7683
01:02:23,ETH,2258.710000,2258.620000,0.4,7683
01:02:38,BTC,76275.470000,76269.400000,0.8,7698
01:02:38,ETH,2258.130000,2257.980000,0.7,7698
01:02:53,BTC,76271.900000,76270.600000,0.2,7713
01:02:53,ETH,2258.220000,2258.070000,0.7,7713
01:03:08,BTC,76250.290000,76251.300000,-0.1,7728
01:03:38,BTC,76250.000000,76250.000000,0.0,7758
01:03:38,ETH,2257.910000,2257.780000,0.6,7758
01:03:53,BTC,76243.060000,76234.400000,1.1,7773
01:03:53,ETH,2257.230000,2256.960000,1.2,7773
01:04:08,BTC,76243.060000,76237.000000,0.8,7788
01:04:08,ETH,2257.220000,2256.950000,1.2,7788
01:04:23,BTC,76246.920000,76250.500000,-0.5,7803
01:04:23,ETH,2257.580000,2257.370000,0.9,7803
01:04:38,BTC,76246.010000,76240.700000,0.7,7818
01:04:38,ETH,2257.550000,2257.340000,0.9,7818
01:04:53,BTC,76234.490000,76240.000000,-0.7,7833
01:04:53,ETH,2257.320000,2257.280000,0.2,7833
01:05:08,BTC,76261.850000,76257.200000,0.6,7848
01:05:08,ETH,2257.510000,2257.320000,0.8,7848
01:05:23,BTC,76261.850000,76258.100000,0.5,7863
01:05:23,ETH,2257.580000,2257.510000,0.3,7863
01:05:38,BTC,76255.060000,76250.400000,0.6,7878
01:05:38,ETH,2257.110000,2257.110000,0.0,7878
01:05:53,BTC,76248.510000,76241.600000,0.9,7893
01:05:53,ETH,2256.700000,2256.600000,0.4,7893
01:06:08,BTC,76248.520000,76246.000000,0.3,7908
01:06:08,ETH,2257.050000,2256.730000,1.4,7908
01:06:23,BTC,76226.000000,76218.800000,0.9,7923
01:06:23,ETH,2256.080000,2256.000000,0.4,7923
01:06:38,BTC,76240.920000,76243.400000,-0.3,7938
01:06:38,ETH,2257.020000,2256.840000,0.8,7938
01:06:53,BTC,76246.180000,76242.700000,0.5,7953
01:06:53,ETH,2257.110000,2256.970000,0.6,7953
01:07:08,BTC,76255.090000,76252.500000,0.3,7968
01:07:08,ETH,2257.390000,2257.190000,0.9,7968
01:07:23,BTC,76285.000000,76262.800000,2.9,7983
01:07:23,ETH,2257.790000,2257.510000,1.2,7983
01:07:38,BTC,76284.980000,76277.100000,1.0,7998
01:07:38,ETH,2257.630000,2257.500000,0.6,7998
01:07:53,BTC,76284.950000,76275.000000,1.3,8013
01:07:53,ETH,2257.730000,2257.890000,-0.7,8013
01:08:08,BTC,76284.780000,76274.500000,1.3,8028
01:08:08,ETH,2257.990000,2257.890000,0.4,8028
01:08:23,BTC,76297.240000,76295.800000,0.2,8043
01:08:23,ETH,2258.090000,2257.870000,1.0,8043
01:08:38,BTC,76312.000000,76310.900000,0.1,8058
01:08:38,ETH,2257.710000,2257.530000,0.8,8058
01:08:53,BTC,76323.280000,76314.100000,1.2,8073
01:08:53,ETH,2258.060000,2258.130000,-0.3,8073
01:09:08,BTC,76319.640000,76314.300000,0.7,8088
01:09:08,ETH,2257.720000,2257.540000,0.8,8088
01:09:23,BTC,76324.240000,76319.000000,0.7,8103
01:09:23,ETH,2257.890000,2257.830000,0.3,8103
01:09:38,BTC,76328.710000,76322.400000,0.8,8118
01:09:38,ETH,2258.340000,2258.390000,-0.2,8118
01:09:53,BTC,76328.700000,76322.300000,0.8,8133
01:09:53,ETH,2258.100000,2257.780000,1.4,8133
01:10:08,BTC,76324.780000,76316.700000,1.1,8148
01:10:08,ETH,2258.090000,2257.790000,1.3,8148
01:10:23,BTC,76320.510000,76308.900000,1.5,8163
01:10:23,ETH,2257.480000,2257.280000,0.9,8163
01:10:38,BTC,76301.970000,76298.600000,0.4,8178
01:10:38,ETH,2256.940000,2256.800000,0.6,8178
01:10:53,BTC,76308.100000,76305.500000,0.3,8193
01:10:53,ETH,2256.940000,2256.930000,0.0,8193
01:11:08,BTC,76290.510000,76281.800000,1.1,8208
01:11:08,ETH,2256.480000,2256.410000,0.3,8208
01:11:23,BTC,76280.760000,76270.100000,1.4,8223
01:11:23,ETH,2256.300000,2256.080000,1.0,8223
01:11:38,BTC,76263.410000,76253.300000,1.3,8238
01:11:38,ETH,2255.810000,2255.600000,0.9,8238
01:11:53,BTC,76252.960000,76237.000000,2.1,8253
01:11:53,ETH,2254.840000,2254.730000,0.5,8253
01:12:08,BTC,76252.960000,76238.800000,1.9,8268
01:12:08,ETH,2255.260000,2255.060000,0.9,8268
01:12:23,BTC,76252.000000,76236.100000,2.1,8283
01:12:23,ETH,2254.990000,2254.710000,1.2,8283
01:12:38,BTC,76218.270000,76216.300000,0.3,8298
01:12:38,ETH,2254.150000,2254.110000,0.2,8298
01:12:53,BTC,76215.000000,76200.200000,1.9,8313
01:12:53,ETH,2253.310000,2253.340000,-0.1,8313
01:13:08,BTC,76225.900000,76224.900000,0.1,8328
01:13:08,ETH,2254.680000,2254.820000,-0.6,8328
01:13:23,BTC,76239.740000,76238.300000,0.2,8343
01:13:23,ETH,2255.340000,2255.490000,-0.7,8343
01:13:38,BTC,76229.380000,76223.100000,0.8,8358
01:13:38,ETH,2255.460000,2255.230000,1.0,8358
01:13:53,BTC,76239.740000,76230.300000,1.2,8373
01:13:53,ETH,2255.850000,2255.700000,0.7,8373
01:14:08,BTC,76237.930000,76227.800000,1.3,8388
01:14:08,ETH,2255.220000,2255.260000,-0.2,8388
01:14:23,BTC,76230.000000,76210.800000,2.5,8403
01:14:23,ETH,2255.480000,2255.160000,1.4,8403
01:14:38,BTC,76230.000000,76219.200000,1.4,8418
01:14:38,ETH,2255.490000,2255.380000,0.5,8418
01:14:53,BTC,76230.010000,76219.100000,1.4,8433
01:14:53,ETH,2256.170000,2255.930000,1.1,8433
01:15:08,BTC,76211.220000,76201.100000,1.3,8448
01:15:08,ETH,2254.980000,2254.740000,1.1,8448
01:15:23,BTC,76195.300000,76189.700000,0.7,8463
01:15:23,ETH,2254.350000,2254.290000,0.3,8463
01:15:38,BTC,76195.290000,76182.700000,1.7,8478
01:15:38,ETH,2254.760000,2254.680000,0.4,8478
01:15:53,BTC,76195.290000,76182.700000,1.7,8493
01:15:53,ETH,2254.760000,2254.760000,0.0,8493
01:16:08,BTC,76183.850000,76171.800000,1.6,8508
01:16:08,ETH,2254.160000,2254.010000,0.7,8508
01:16:23,BTC,76183.860000,76174.000000,1.3,8523
01:16:23,ETH,2254.090000,2254.000000,0.4,8523
01:16:38,BTC,76195.300000,76192.000000,0.4,8538
01:16:38,ETH,2254.290000,2254.370000,-0.4,8538
01:16:53,BTC,76191.770000,76185.100000,0.9,8553
01:16:53,ETH,2254.220000,2254.020000,0.9,8553
01:17:08,BTC,76191.760000,76185.200000,0.9,8568
01:17:08,ETH,2254.340000,2254.550000,-0.9,8568
01:17:23,BTC,76151.090000,76139.300000,1.5,8583
01:17:23,ETH,2253.120000,2252.810000,1.4,8583
01:17:38,BTC,76126.090000,76114.000000,1.6,8598
01:17:38,ETH,2251.940000,2252.010000,-0.3,8598
01:17:53,BTC,76117.000000,76099.400000,2.3,8613
01:17:53,ETH,2251.800000,2251.800000,0.0,8613
01:18:08,BTC,76120.540000,76104.400000,2.1,8628
01:18:08,ETH,2252.250000,2252.010000,1.1,8628
01:18:23,BTC,76117.430000,76108.800000,1.1,8643
01:18:23,ETH,2252.610000,2252.580000,0.1,8643
01:18:38,BTC,76117.430000,76111.100000,0.8,8658
01:18:38,ETH,2253.090000,2252.970000,0.5,8658
01:18:53,BTC,76139.770000,76130.800000,1.2,8673
01:18:53,ETH,2253.480000,2253.440000,0.2,8673
01:19:08,BTC,76156.430000,76142.300000,1.9,8688
01:19:08,ETH,2254.080000,2253.900000,0.8,8688
01:19:23,BTC,76128.200000,76120.300000,1.0,8703
01:19:23,ETH,2253.510000,2253.300000,0.9,8703
01:19:38,BTC,76145.650000,76145.700000,-0.0,8718
01:19:38,ETH,2254.320000,2254.200000,0.5,8718
01:19:53,BTC,76161.260000,76151.900000,1.2,8733
01:19:53,ETH,2254.720000,2254.700000,0.1,8733
01:20:09,BTC,76155.000000,76148.200000,0.9,8748
01:20:09,ETH,2254.650000,2254.660000,-0.0,8748
01:20:24,BTC,76150.360000,76141.900000,1.1,8763
01:20:24,ETH,2254.840000,2254.750000,0.4,8763
01:20:39,BTC,76149.210000,76147.200000,0.3,8778
01:20:39,ETH,2255.130000,2255.300000,-0.8,8778
01:20:54,BTC,76170.600000,76170.900000,-0.0,8793
01:20:54,ETH,2255.460000,2255.540000,-0.4,8793
01:21:09,BTC,76167.690000,76159.300000,1.1,8808
01:21:09,ETH,2255.190000,2254.990000,0.9,8808
01:21:24,BTC,76149.210000,76151.000000,-0.2,8823
01:21:24,ETH,2254.880000,2254.800000,0.4,8823
01:21:39,BTC,76140.000000,76135.400000,0.6,8838
01:21:39,ETH,2254.870000,2254.900000,-0.1,8838
01:21:54,BTC,76138.930000,76129.000000,1.3,8853
01:21:54,ETH,2254.830000,2254.670000,0.7,8853
01:22:09,BTC,76123.800000,76115.800000,1.1,8868
01:22:09,ETH,2254.290000,2254.380000,-0.4,8868
01:22:24,BTC,76120.010000,76110.200000,1.3,8883
01:22:24,ETH,2254.020000,2253.930000,0.4,8883
01:22:39,BTC,76120.000000,76113.200000,0.9,8898
01:22:39,ETH,2254.340000,2254.350000,-0.0,8898
01:22:54,BTC,76152.000000,76147.800000,0.6,8913
01:22:54,ETH,2255.050000,2255.260000,-0.9,8913
01:23:09,BTC,76152.000000,76144.200000,1.0,8928
01:23:09,ETH,2255.050000,2254.940000,0.5,8928
01:23:24,BTC,76124.140000,76121.100000,0.4,8943
01:23:24,ETH,2254.260000,2254.280000,-0.1,8943
01:23:39,BTC,76147.590000,76146.800000,0.1,8958
01:23:39,ETH,2254.960000,2255.140000,-0.8,8958
01:23:54,BTC,76153.220000,76146.800000,0.8,8973
01:23:54,ETH,2255.200000,2255.140000,0.3,8973
01:24:09,BTC,76153.210000,76146.800000,0.8,8988
01:24:09,ETH,2255.000000,2254.970000,0.1,8988
01:24:24,BTC,76158.930000,76152.900000,0.8,9003
01:24:24,ETH,2255.300000,2255.100000,0.9,9003
01:24:39,BTC,76153.220000,76134.400000,2.5,9018
01:24:39,ETH,2255.410000,2255.270000,0.6,9018
01:24:54,BTC,76143.180000,76134.500000,1.1,9033
01:24:54,ETH,2254.520000,2254.500000,0.1,9033
01:25:09,BTC,76143.180000,76134.500000,1.1,9048
01:25:09,ETH,2254.530000,2254.490000,0.2,9048
01:25:24,BTC,76143.180000,76139.300000,0.5,9063
01:25:24,ETH,2255.070000,2254.950000,0.5,9063
01:25:39,BTC,76149.400000,76146.100000,0.4,9078
01:25:39,ETH,2255.060000,2255.150000,-0.4,9078
01:25:54,BTC,76143.190000,76138.800000,0.6,9093
01:25:54,ETH,2255.060000,2255.140000,-0.4,9093
01:26:09,BTC,76143.180000,76139.300000,0.5,9108
01:26:09,ETH,2255.060000,2255.290000,-1.0,9108
01:26:24,BTC,76143.180000,76136.500000,0.9,9123
01:26:24,ETH,2254.520000,2254.980000,-2.0,9123
01:26:39,BTC,76125.420000,76119.500000,0.8,9138
01:26:39,ETH,2254.490000,2254.490000,0.0,9138
01:26:54,BTC,76123.650000,76117.700000,0.8,9153
01:26:54,ETH,2254.400000,2254.370000,0.1,9153
01:27:09,BTC,76125.570000,76120.800000,0.6,9168
01:27:09,ETH,2254.650000,2254.660000,-0.0,9168
01:27:24,BTC,76131.540000,76132.000000,-0.1,9183
01:27:24,ETH,2254.790000,2254.910000,-0.5,9183
01:27:39,BTC,76131.530000,76124.700000,0.9,9198
01:27:39,ETH,2254.730000,2254.550000,0.8,9198
01:27:54,BTC,76131.540000,76133.800000,-0.3,9213
01:27:54,ETH,2254.790000,2254.780000,0.0,9213
01:28:09,BTC,76131.540000,76119.800000,1.5,9228
01:28:09,ETH,2254.730000,2254.590000,0.6,9228
01:28:24,BTC,76131.540000,76120.000000,1.5,9243
01:28:24,ETH,2254.730000,2254.610000,0.5,9243
01:28:39,BTC,76131.540000,76119.900000,1.5,9258
01:28:39,ETH,2254.730000,2254.590000,0.6,9258
01:28:54,BTC,76131.540000,76119.900000,1.5,9273
01:28:54,ETH,2254.730000,2254.580000,0.7,9273
01:29:09,BTC,76135.990000,76132.100000,0.5,9288
01:29:09,ETH,2254.630000,2254.600000,0.1,9288
01:29:24,BTC,76136.000000,76131.400000,0.6,9303
01:29:24,ETH,2254.720000,2254.870000,-0.7,9303
01:29:39,BTC,76135.990000,76131.400000,0.6,9318
01:29:39,ETH,2254.970000,2255.010000,-0.2,9318
01:29:54,BTC,76149.390000,76140.600000,1.2,9333
01:29:54,ETH,2255.260000,2255.350000,-0.4,9333
01:30:09,BTC,76160.010000,76161.300000,-0.2,9348
01:30:09,ETH,2256.230000,2256.190000,0.2,9348
01:30:24,BTC,76171.330000,76173.400000,-0.3,9363
01:30:24,ETH,2257.100000,2257.230000,-0.6,9363
01:30:39,BTC,76210.000000,76201.600000,1.1,9378
01:30:39,ETH,2258.420000,2258.410000,0.0,9378
01:30:54,BTC,76236.210000,76232.800000,0.4,9393
01:30:54,ETH,2259.750000,2259.670000,0.4,9393
01:31:09,BTC,76250.100000,76241.400000,1.1,9408
01:31:09,ETH,2259.820000,2260.000000,-0.8,9408
01:31:24,BTC,76211.340000,76209.200000,0.3,9423
01:31:24,ETH,2258.310000,2258.300000,0.0,9423
01:31:39,BTC,76196.060000,76192.500000,0.5,9438
01:31:39,ETH,2257.770000,2257.740000,0.1,9438
01:31:54,BTC,76203.810000,76205.500000,-0.2,9453
01:31:54,ETH,2257.910000,2257.790000,0.5,9453
01:32:09,BTC,76186.980000,76180.200000,0.9,9468
01:32:09,ETH,2257.510000,2257.170000,1.5,9468
01:32:24,ETH,2256.690000,2256.840000,-0.7,9483
01:32:54,BTC,76174.400000,76165.400000,1.2,9514
01:32:54,ETH,2256.690000,2256.490000,0.9,9514
01:33:09,BTC,76157.430000,76150.200000,0.9,9529
01:33:09,ETH,2255.950000,2255.890000,0.3,9529
01:33:24,BTC,76153.730000,76145.300000,1.1,9544
01:33:24,ETH,2256.420000,2256.070000,1.6,9544
01:33:39,BTC,76153.720000,76146.300000,1.0,9559
01:33:39,ETH,2256.350000,2256.010000,1.5,9559
01:33:54,BTC,76143.430000,76137.500000,0.8,9574
01:33:54,ETH,2256.120000,2255.930000,0.8,9574
01:34:09,BTC,76149.990000,76141.000000,1.2,9589
01:34:09,ETH,2256.080000,2256.040000,0.2,9589
01:34:24,BTC,76156.930000,76152.700000,0.6,9604
01:34:24,ETH,2256.420000,2256.580000,-0.7,9604
01:34:39,BTC,76169.100000,76162.400000,0.9,9619
01:34:39,ETH,2256.800000,2257.050000,-1.1,9619
01:34:54,BTC,76169.110000,76169.200000,-0.0,9634
01:34:54,ETH,2257.050000,2257.120000,-0.3,9634
01:35:09,BTC,76194.010000,76194.900000,-0.1,9649
01:35:09,ETH,2257.500000,2257.520000,-0.1,9649
01:35:24,BTC,76208.590000,76204.300000,0.6,9664
01:35:24,ETH,2258.170000,2258.130000,0.2,9664
01:35:39,BTC,76208.600000,76204.400000,0.6,9679
01:35:39,ETH,2258.020000,2258.150000,-0.6,9679
01:35:54,BTC,76194.190000,76185.400000,1.2,9694
01:35:54,ETH,2257.110000,2257.080000,0.1,9694
01:36:09,BTC,76182.630000,76185.800000,-0.4,9709
01:36:09,ETH,2257.180000,2257.510000,-1.5,9709
01:36:24,BTC,76186.900000,76178.800000,1.1,9724
01:36:24,ETH,2257.190000,2257.230000,-0.2,9724
01:36:39,BTC,76186.910000,76184.200000,0.4,9739
01:36:39,ETH,2257.320000,2257.490000,-0.8,9739
01:36:54,BTC,76198.980000,76193.100000,0.8,9754
01:36:54,ETH,2257.400000,2257.460000,-0.3,9754
01:37:09,BTC,76195.020000,76191.200000,0.5,9769
01:37:09,ETH,2257.390000,2257.390000,0.0,9769
01:37:24,BTC,76186.030000,76181.800000,0.6,9784
01:37:24,ETH,2256.620000,2256.590000,0.1,9784
01:37:39,BTC,76186.040000,76181.700000,0.6,9799
01:37:39,ETH,2256.630000,2256.580000,0.2,9799
01:37:54,BTC,76173.340000,76169.000000,0.6,9814
01:37:54,ETH,2256.070000,2256.040000,0.1,9814
01:38:09,BTC,76168.320000,76167.300000,0.1,9829
01:38:09,ETH,2256.070000,2256.040000,0.1,9829
01:38:24,BTC,76173.350000,76174.700000,-0.2,9844
01:38:24,ETH,2256.080000,2256.000000,0.4,9844
01:38:39,BTC,76186.040000,76187.700000,-0.2,9859
01:38:39,ETH,2256.290000,2256.380000,-0.4,9859
01:38:54,BTC,76178.000000,76172.000000,0.8,9874
01:38:54,ETH,2256.080000,2255.900000,0.8,9874
01:39:09,BTC,76178.010000,76172.100000,0.8,9889
01:39:09,ETH,2256.070000,2255.910000,0.7,9889
01:39:24,BTC,76178.000000,76172.100000,0.8,9904
01:39:24,ETH,2256.070000,2255.910000,0.7,9904
01:39:39,BTC,76194.250000,76191.900000,0.3,9919
01:39:39,ETH,2256.700000,2256.810000,-0.5,9919
01:39:54,BTC,76194.250000,76194.000000,0.0,9934
01:39:54,ETH,2256.810000,2256.910000,-0.4,9934
01:40:09,BTC,76161.600000,76154.100000,1.0,9949
01:40:09,ETH,2256.160000,2256.050000,0.5,9949
01:40:24,BTC,76152.030000,76141.500000,1.4,9964
01:40:24,ETH,2255.320000,2255.110000,0.9,9964
01:40:39,BTC,76143.430000,76139.600000,0.5,9979
01:40:39,ETH,2255.240000,2255.500000,-1.2,9979
01:40:54,BTC,76143.430000,76139.700000,0.5,9994
01:40:54,ETH,2255.340000,2255.550000,-0.9,9994
01:41:09,BTC,76153.180000,76152.400000,0.1,10009
01:41:09,ETH,2255.340000,2255.470000,-0.6,10009
01:41:24,BTC,76153.180000,76150.100000,0.4,10024
01:41:24,ETH,2255.330000,2255.480000,-0.7,10024
01:41:39,BTC,76153.180000,76152.400000,0.1,10039
01:41:39,ETH,2255.700000,2255.990000,-1.3,10039
01:41:54,BTC,76165.000000,76159.300000,0.7,10054
01:41:54,ETH,2255.850000,2255.930000,-0.4,10054
01:42:09,BTC,76163.320000,76153.000000,1.4,10069
01:42:09,ETH,2255.820000,2255.800000,0.1,10069
01:42:24,BTC,76163.320000,76159.300000,0.5,10084
01:42:24,ETH,2255.830000,2255.910000,-0.4,10084
01:42:39,BTC,76158.090000,76153.700000,0.6,10099
01:42:39,ETH,2255.710000,2255.860000,-0.7,10099
01:42:54,BTC,76158.090000,76151.300000,0.9,10114
01:42:54,ETH,2255.570000,2255.630000,-0.3,10114
01:43:09,BTC,76151.750000,76143.100000,1.1,10129
01:43:09,ETH,2255.560000,2255.580000,-0.1,10129
01:43:24,BTC,76145.200000,76141.300000,0.5,10144
01:43:24,ETH,2255.010000,2255.120000,-0.5,10144
01:43:39,BTC,76145.200000,76141.000000,0.6,10159
01:43:39,ETH,2255.050000,2255.120000,-0.3,10159
01:43:54,BTC,76150.640000,76152.000000,-0.2,10174
01:43:54,ETH,2255.210000,2255.580000,-1.6,10174
01:44:09,BTC,76154.280000,76157.600000,-0.4,10189
01:44:09,ETH,2255.470000,2255.680000,-0.9,10189
01:44:24,BTC,76154.280000,76156.600000,-0.3,10204
01:44:24,ETH,2255.460000,2255.480000,-0.1,10204
01:44:39,BTC,76160.000000,76159.900000,0.0,10219
01:44:39,ETH,2255.560000,2255.760000,-0.9,10219
01:44:54,BTC,76160.870000,76158.600000,0.3,10234
01:44:54,ETH,2255.560000,2255.760000,-0.9,10234
01:45:09,BTC,76160.870000,76157.100000,0.5,10249
01:45:09,ETH,2255.540000,2255.590000,-0.2,10249
01:45:24,BTC,76160.870000,76162.100000,-0.2,10264
01:45:24,ETH,2255.560000,2255.670000,-0.5,10264
01:45:39,BTC,76160.860000,76162.700000,-0.2,10279
01:45:39,ETH,2255.570000,2255.700000,-0.6,10279
01:45:54,BTC,76160.870000,76162.700000,-0.2,10294
01:45:54,ETH,2255.570000,2255.970000,-1.8,10294
01:46:09,BTC,76184.130000,76182.300000,0.2,10309
01:46:09,ETH,2256.240000,2256.680000,-1.9,10309
01:46:24,BTC,76198.000000,76199.700000,-0.2,10324
01:46:24,ETH,2257.120000,2257.160000,-0.2,10324
01:46:39,BTC,76198.000000,76199.700000,-0.2,10339
01:46:39,ETH,2256.900000,2256.830000,0.3,10339
01:46:54,BTC,76214.730000,76208.100000,0.9,10354
01:46:54,ETH,2257.130000,2257.190000,-0.3,10354
01:47:09,BTC,76209.250000,76203.500000,0.8,10369
01:47:09,ETH,2257.050000,2257.130000,-0.4,10369
01:47:24,BTC,76231.110000,76221.900000,1.2,10384
01:47:24,ETH,2257.330000,2257.640000,-1.4,10384
01:47:39,BTC,76231.110000,76224.600000,0.9,10399
01:47:39,ETH,2257.830000,2257.840000,-0.0,10399
01:47:54,BTC,76207.280000,76206.900000,0.0,10414
01:47:54,ETH,2256.550000,2256.560000,-0.0,10414
01:48:09,BTC,76207.270000,76203.000000,0.6,10429
01:48:09,ETH,2256.360000,2256.370000,-0.0,10429
01:48:24,BTC,76207.280000,76202.200000,0.7,10444
01:48:24,ETH,2256.410000,2256.370000,0.2,10444
01:48:39,BTC,76207.290000,76204.400000,0.4,10459
01:48:39,ETH,2256.560000,2256.680000,-0.5,10459
01:48:54,BTC,76214.900000,76212.500000,0.3,10474
01:48:54,ETH,2256.830000,2256.990000,-0.7,10474
01:49:09,BTC,76214.930000,76220.300000,-0.7,10489
01:49:09,ETH,2256.840000,2257.080000,-1.1,10489
01:49:24,BTC,76214.950000,76212.700000,0.3,10504
01:49:24,ETH,2256.830000,2256.930000,-0.4,10504
01:49:39,BTC,76214.960000,76209.200000,0.8,10519
01:49:39,ETH,2256.880000,2257.060000,-0.8,10519
01:49:54,BTC,76214.950000,76209.300000,0.7,10534
01:49:54,ETH,2256.880000,2257.050000,-0.8,10534
01:50:09,BTC,76185.000000,76178.600000,0.8,10549
01:50:09,ETH,2256.070000,2256.170000,-0.4,10549
01:50:24,ETH,2256.410000,2256.690000,-1.2,10564
01:50:54,BTC,76195.360000,76196.900000,-0.2,10594
01:50:54,ETH,2256.410000,2256.690000,-1.2,10594
01:51:09,BTC,76196.340000,76195.300000,0.1,10609
01:51:09,ETH,2256.500000,2256.470000,0.1,10609
01:51:24,BTC,76196.340000,76195.000000,0.2,10624
01:51:24,ETH,2256.510000,2256.480000,0.1,10624
01:51:39,BTC,76196.340000,76195.000000,0.2,10639
01:51:39,ETH,2256.510000,2256.470000,0.2,10639
01:51:54,BTC,76196.340000,76195.000000,0.2,10654
01:51:54,ETH,2256.510000,2256.510000,0.0,10654
01:52:09,BTC,76196.340000,76195.000000,0.2,10669
01:52:09,ETH,2256.530000,2256.690000,-0.7,10669
01:52:24,BTC,76196.340000,76195.100000,0.2,10684
01:52:24,ETH,2256.520000,2256.690000,-0.8,10684
01:52:39,BTC,76196.340000,76190.800000,0.7,10699
01:52:39,ETH,2256.410000,2256.400000,0.0,10699
01:52:54,BTC,76196.310000,76195.500000,0.1,10714
01:52:54,ETH,2256.460000,2256.580000,-0.5,10714
01:53:09,BTC,76196.310000,76191.700000,0.6,10729
01:53:09,ETH,2256.320000,2256.470000,-0.7,10729
01:53:24,BTC,76233.010000,76233.800000,-0.1,10744
01:53:24,ETH,2257.540000,2257.700000,-0.7,10744
01:53:39,BTC,76239.750000,76240.000000,-0.0,10759
01:53:39,ETH,2257.850000,2257.750000,0.4,10759
01:53:54,BTC,76240.630000,76236.900000,0.5,10774
01:53:54,ETH,2258.040000,2257.910000,0.6,10774
01:54:09,BTC,76240.640000,76236.900000,0.5,10789
01:54:09,ETH,2258.050000,2258.090000,-0.2,10789
01:54:24,BTC,76240.640000,76240.200000,0.1,10804
01:54:24,ETH,2258.040000,2258.090000,-0.2,10804
01:54:39,BTC,76246.220000,76247.100000,-0.1,10819
01:54:39,ETH,2258.050000,2258.040000,0.0,10819
01:54:54,BTC,76246.220000,76250.900000,-0.6,10834
01:54:54,ETH,2258.040000,2258.370000,-1.5,10834
01:55:09,BTC,76250.010000,76250.900000,-0.1,10849
01:55:09,ETH,2258.050000,2258.070000,-0.1,10849
01:55:24,BTC,76260.660000,76258.100000,0.3,10864
01:55:24,ETH,2258.050000,2258.250000,-0.9,10864
01:55:39,ETH,2259.220000,2259.140000,0.4,10879
01:56:05,BTC,76275.910000,76276.400000,-0.1,10905
01:56:05,ETH,2259.220000,2259.150000,0.3,10905
01:56:20,BTC,76269.380000,76267.900000,0.2,10920
01:56:20,ETH,2258.750000,2258.720000,0.1,10920
01:56:35,BTC,76269.370000,76263.200000,0.8,10935
01:56:35,ETH,2258.760000,2258.720000,0.2,10935
01:56:50,BTC,76269.370000,76263.200000,0.8,10950
01:56:50,ETH,2258.670000,2258.720000,-0.2,10950
01:57:05,BTC,76264.010000,76255.300000,1.1,10965
01:57:05,ETH,2258.190000,2258.220000,-0.1,10965
01:57:20,BTC,76269.210000,76270.500000,-0.2,10980
01:57:20,ETH,2258.670000,2258.850000,-0.8,10980
01:57:35,ETH,2258.580000,2258.890000,-1.4,10995
01:58:06,BTC,76269.380000,76273.700000,-0.6,11026
01:58:06,ETH,2258.580000,2258.890000,-1.4,11026
01:58:21,BTC,76278.830000,76275.800000,0.4,11041
01:58:21,ETH,2258.590000,2258.950000,-1.6,11041
01:58:36,BTC,76280.740000,76276.700000,0.5,11056
01:58:36,ETH,2258.690000,2258.770000,-0.4,11056
01:58:51,BTC,76271.620000,76272.100000,-0.1,11071
01:58:51,ETH,2258.560000,2258.700000,-0.6,11071
01:59:06,BTC,76271.630000,76278.000000,-0.8,11086
01:59:06,ETH,2258.560000,2258.870000,-1.4,11086
01:59:21,BTC,76287.130000,76280.700000,0.8,11101
01:59:21,ETH,2259.260000,2259.690000,-1.9,11101
01:59:36,BTC,76300.190000,76296.000000,0.5,11116
01:59:36,ETH,2259.410000,2259.730000,-1.4,11116
01:59:51,BTC,76269.570000,76257.700000,1.6,11131
01:59:51,ETH,2258.630000,2258.610000,0.1,11131
02:00:06,BTC,76254.420000,76250.200000,0.6,11146
